xltime;trade-price;trade-volume;bid-price;bid-volume;ask-price;ask-volume
2017-01-03 14:40:12.763000-05:00;224.87;500.0;115.04;4;115.05;19
2017-01-03 14:40:22.323000-05:00;224.88;700.0;115.14;2;115.15;1
2017-01-03 14:40:22.833000-05:00;224.87;100.0;115.14;4;115.15;2
2017-01-03 14:40:22.843000-05:00;224.87;300.0;115.14;4;115.15;3
2017-01-03 14:40:22.923000-05:00;224.86;231.0;115.14;4;115.15;3
2017-01-03 14:40:24.213000-05:00;224.84;101.0;115.12666666666667;5;115.15000000000002;14
2017-01-03 14:40:28.205000-05:00;224.89000000000001;2159.0;115.21;12;115.23;13
2017-01-03 14:40:30.793000-05:00;224.9;1400.0;115.20666666666666;5;115.21999999999998;6
2017-01-03 14:40:34.206000-05:00;224.9;1100.0;115.18;4;115.21;11
2017-01-03 14:40:39.323000-05:00;224.91;100.0;115.21700000000001;17;115.232;24
2017-01-03 14:40:39.964000-05:00;224.89;18.0;115.22;3;115.23;2
2017-01-03 14:40:41.643000-05:00;224.92;200.0;115.21666666666665;5;115.23;3
2017-01-03 14:40:42.243000-05:00;224.93;100.0;115.2209090909091;29;115.23818181818181;16
2017-01-03 14:40:44.143000-05:00;224.95;300.0;115.25;5;115.27;4
2017-01-03 14:40:44.322000-05:00;224.95;200.0;115.26;1;115.27;3
2017-01-03 14:40:45.063000-05:00;224.95;300.0;115.27;3;115.28;4
2017-01-03 14:40:47.802000-05:00;224.96;1000.0;115.21;1;115.23;2
2017-01-03 14:40:49.902000-05:00;224.94999999999996;3495.0;115.21999999999998;14;115.24;20
2017-01-03 14:40:53.522000-05:00;224.95;500.0;115.24;3;115.25;4
2017-01-03 14:40:55.332000-05:00;224.94;2600.0;115.26;3;115.28;3
2017-01-03 14:40:55.853000-05:00;224.94;2500.0;115.25;4;115.27;2
2017-01-03 14:40:57.872000-05:00;224.92;291.0;115.27;2;115.29;4
2017-01-03 14:40:58.192000-05:00;224.92;1001.0;115.3;6;115.31;8
2017-01-03 14:41:00.792000-05:00;224.9175;800.0;115.29;2;115.31;2
2017-01-03 14:41:03.892000-05:00;224.92;300.0;115.28;1;115.29;1
2017-01-03 14:41:11.492000-05:00;224.95;101.0;115.38;13;115.40000000000002;39
2017-01-03 14:41:12.261000-05:00;224.97;201.0;115.38;5;115.4;30
2017-01-03 14:41:28.851000-05:00;224.97;100.0;115.23;2;115.25;3
2017-01-03 14:41:29.312000-05:00;224.97;200.0;115.22428571428573;17;115.24;23
2017-01-03 14:41:29.932000-05:00;224.96;200.0;115.22714285714287;15;115.24857142857142;9
2017-01-03 14:41:30.151000-05:00;224.95;100.0;115.21444444444445;23;115.23222222222222;27
2017-01-03 14:41:30.691000-05:00;224.94;1000.0;115.19;2;115.21;2
2017-01-03 14:41:44.800000-05:00;224.99;800.0;115.21;5;115.22;10
2017-01-03 14:41:47.055000-05:00;224.98;200.0;115.1725;18;115.18916666666667;13
2017-01-03 14:41:50.145000-05:00;224.98;100.0;115.18;1;115.19;3
2017-01-03 14:41:52.571000-05:00;224.98;1800.0;115.17;4;115.19;9
2017-01-03 14:41:53.141000-05:00;224.98;300.0;115.17833333333334;14;115.19;51
2017-01-03 14:42:00.141000-05:00;224.92;5510.0;115.11;9;115.13666666666666;6
2017-01-03 14:42:02.530000-05:00;224.91;100.0;115.096;13;115.12;10
2017-01-03 14:42:10.610000-05:00;224.87;400.0;115.08;2;115.09;5
2017-01-03 14:42:11.170000-05:00;224.86599999999999;816.0;115.08;1;115.09;2
2017-01-03 14:42:14.430000-05:00;224.85;100.0;114.84;3;114.87;3
2017-01-03 14:42:15.580000-05:00;224.83;500.0;114.76;29;114.77;10
2017-01-03 14:42:15.601000-05:00;224.83;988.0;114.76;2;114.77;4
2017-01-03 14:42:15.950000-05:00;224.80000000000004;14700.0;114.79;23;114.80666666666667;19
2017-01-03 14:42:19.031000-05:00;224.86;1246.0;115.04;8;115.05142857142857;13
2017-01-03 14:42:19.034000-05:00;224.85999999999999;4427.0;115.04;17;115.06125;17
2017-01-03 14:42:19.090000-05:00;224.87;900.0;115.03;5;115.05;8
2017-01-03 14:42:21.290000-05:00;224.86;500.0;114.90000000000002;4;114.92;3
2017-01-03 14:42:24.629000-05:00;224.87;450.0;114.9;26;114.92545454545456;35
2017-01-03 14:42:30.279000-05:00;224.85;1000.0;115.0;16;115.01142857142858;22
2017-01-03 14:42:37.500000-05:00;224.86;19.0;115.0;3;115.02;1
2017-01-03 14:42:37.669000-05:00;224.86;200.0;115.02;1;115.04;2
2017-01-03 14:42:39.510000-05:00;224.86;1200.0;115.03;4;115.05;9
2017-01-03 14:43:04.969000-05:00;224.88000000000002;302.0;115.16499999999999;5;115.2;2
2017-01-03 14:43:04.979000-05:00;224.88;100.0;115.17;5;115.2;2
2017-01-03 14:43:47.721000-05:00;224.87;200.0;115.27;4;115.28;3
2017-01-03 14:44:06.437000-05:00;224.94;300.0;115.295;12;115.33;16
2017-01-03 14:44:09.396000-05:00;224.95;600.0;115.34;6;115.37;7
2017-01-03 14:44:09.427000-05:00;224.95;400.0;115.34;3;115.37;4
2017-01-03 14:44:21.778000-05:00;224.94;3.0;115.41;3;115.44;2
2017-01-03 14:44:22.017000-05:00;224.92999999999998;1300.0;115.39;27;115.42375;21
2017-01-03 14:44:27.576000-05:00;224.89;400.0;115.4;2;115.41;2
2017-01-03 14:44:28.066000-05:00;224.87000000000003;1000.0;115.4;8;115.435;8
2017-01-03 14:44:30.174000-05:00;224.88;200.0;115.4;5;115.43;8
2017-01-03 14:45:01.949000-05:00;224.97;100.0;115.41;1;115.43;4
2017-01-03 14:45:09.709000-05:00;224.98;100.0;115.32;5;115.35;3
2017-01-03 14:45:12.926000-05:00;224.97;1407.0;115.31666666666666;15;115.33999999999999;12
2017-01-03 14:45:27.494000-05:00;224.99;300.0;115.25;5;115.29;1
2017-01-03 14:45:33.854000-05:00;224.97;200.0;115.28999999999999;14;115.30714285714285;37
2017-01-03 14:45:36.474000-05:00;224.95;200.0;115.32;7;115.33333333333333;8
2017-01-03 14:45:39.074000-05:00;224.93;200.0;115.31599999999999;11;115.332;17
2017-01-03 14:45:49.674000-05:00;224.96999999999997;851.0;115.3;8;115.31999999999998;26
2017-01-03 14:45:49.693000-05:00;224.97;600.0;115.30333333333333;12;115.32;17
2017-01-03 14:45:52.525000-05:00;224.95;500.0;115.3;4;115.32;11
2017-01-03 14:46:06.872000-05:00;225.0;179.0;115.35;3;115.36;1
2017-01-03 14:46:07.023000-05:00;225.0;319.0;115.35;3;115.36;3
2017-01-03 14:46:07.877000-05:00;225.02666666666667;500.0;115.37;1;115.38;5
2017-01-03 14:46:15.843000-05:00;225.03;100.0;115.38;4;115.39;5
2017-01-03 14:46:20.242000-05:00;225.02;200.0;115.39;5;115.4;2
2017-01-03 14:46:30.241000-05:00;225.03;100.0;115.41;2;115.42;1
2017-01-03 14:47:01.521000-05:00;224.98;101.0;115.33;15;115.35;31
2017-01-03 14:47:06.494000-05:00;224.96;100.0;115.28;5;115.3;2
2017-01-03 14:47:11.181000-05:00;224.95;2090.0;115.29733333333334;42;115.31666666666666;77
2017-01-03 14:47:19.580000-05:00;224.92;4600.0;115.29;4;115.3;1
2017-01-03 14:47:27.341000-05:00;224.92;245.0;115.25727272727272;50;115.27318181818181;124
2017-01-03 14:47:29.721000-05:00;224.91;2.0;115.27;1;115.28;5
2017-01-03 14:47:31.353000-05:00;224.88;2200.0;115.29;60;115.3;30
2017-01-03 14:47:36.759000-05:00;224.87;25.0;115.27000000000001;9;115.282;16
2017-01-03 14:47:43.820000-05:00;224.84;1400.0;115.26;2;115.28;4
2017-01-03 14:47:45.140000-05:00;224.8275;400.0;115.29;1;115.3;4
2017-01-03 14:47:57.100000-05:00;224.87;100.0;115.26;3;115.27;4
2017-01-03 14:48:02.779000-05:00;224.89;200.0;115.25;6;115.26;3
2017-01-03 14:48:03.430000-05:00;224.89;384.0;115.26;27;115.27875;25
2017-01-03 14:48:19.449000-05:00;224.84;112.0;115.25;5;115.26;3
2017-01-03 14:48:24.379000-05:00;224.85;888.0;115.235;7;115.25;10
2017-01-03 14:48:26.980000-05:00;224.83;1113.0;115.22;5;115.24;48
2017-01-03 14:48:28.019000-05:00;224.79;300.0;115.16000000000001;25;115.18;44
2017-01-03 14:48:29.328000-05:00;224.8;200.0;115.16;10;115.17;5
2017-01-03 14:48:35.069000-05:00;224.8;202.0;115.13;1;115.14;2
2017-01-03 14:48:37.231000-05:00;224.78;2100.0;115.10333333333334;25;115.12888888888887;91
2017-01-03 14:48:37.469000-05:00;224.77;301.0;115.09;7;115.11;8
2017-01-03 14:48:47.709000-05:00;224.84;270.0;115.14;21;115.16;16
2017-01-03 14:48:53.318000-05:00;224.83;352.0;115.09;3;115.1;6
2017-01-03 14:48:53.478000-05:00;224.84;4130.0;115.09555555555555;28;115.10666666666667;31
2017-01-03 14:48:58.849000-05:00;224.85;177.0;115.05999999999999;43;115.08;57
2017-01-03 14:49:02.348000-05:00;224.88;151.0;115.11;37;115.13;21
2017-01-03 14:49:06.617000-05:00;224.9;135.0;115.16285714285713;27;115.17428571428572;13
2017-01-03 14:49:15.178000-05:00;224.94;801.0;115.26000000000002;26;115.28;14
2017-01-03 14:49:19.497000-05:00;224.94999999999996;300.0;115.27;1;115.28;4
2017-01-03 14:49:21.798000-05:00;224.95;155.0;115.27;16;115.28;8
2017-01-03 14:49:22.247000-05:00;224.94;457.0;115.27;4;115.28;5
2017-01-03 14:49:25.587000-05:00;224.929;1400.0;115.23971428571429;91;115.25228571428572;273
2017-01-03 14:49:25.598000-05:00;224.929;300.0;115.22200000000001;13;115.23999999999998;20
2017-01-03 14:49:27.107000-05:00;224.91;102.0;115.22666666666667;6;115.24;15
2017-01-03 14:49:29.219000-05:00;224.93;100.0;115.25;5;115.26200000000001;25
2017-01-03 14:49:33.137000-05:00;224.91;200.0;115.20590909090907;67;115.22227272727272;74
2017-01-03 14:49:43.267000-05:00;224.91;925.0;115.2;27;115.22;19
2017-01-03 14:49:57.266000-05:00;224.87;2000.0;115.23;3;115.24;4
2017-01-03 14:50:10.726000-05:00;224.82666666666668;895.0;115.2;4;115.21;5
2017-01-03 14:50:11.396000-05:00;224.82;700.0;115.2;5;115.21;4
