xltime,trade-price,trade-volume,bid-price,bid-volume,ask-price,ask-volume
2017-01-03 15:35:16.754000-05:00,225.4,7750.0,225.4,56,225.41,474
2017-01-03 15:35:16.763000-05:00,225.4,1527.0,225.4,24,225.41,222
2017-01-03 15:35:16.764000-05:00,225.4,912.0,225.4,112,225.41,1014
2017-01-03 15:35:16.773000-05:00,225.4,44.0,225.3975,172,225.4075,1883
2017-01-03 15:35:16.774000-05:00,225.4,2800.0,225.39417910447762,572,225.40597014925373,2848
2017-01-03 15:35:16.854000-05:00,225.4,9300.0,225.4,21,225.41,442
2017-01-03 15:35:16.863000-05:00,225.40000000000003,5300.0,225.4,58,225.41000000000003,2111
2017-01-03 15:35:17.133000-05:00,225.39,2901.0,225.38999999999996,28,225.4,275
2017-01-03 15:35:17.154000-05:00,225.39,200.0,225.38,26,225.4,57
2017-01-03 15:35:17.167000-05:00,225.39,1700.0,225.39,1,225.4,57
2017-01-03 15:35:17.168000-05:00,225.38,6890.0,225.379,457,225.392,384
2017-01-03 15:35:17.184000-05:00,225.38888888888889,7300.0,225.37937499999998,235,225.396875,728
2017-01-03 15:35:17.185000-05:00,225.39,400.0,225.38000000000002,335,225.39578947368418,716
2017-01-03 15:35:17.186000-05:00,225.39,100.0,225.38,81,225.39,53
2017-01-03 15:35:17.207000-05:00,225.39,100.0,225.38,17,225.39,22
2017-01-03 15:35:17.213000-05:00,225.39,300.0,225.38,25,225.39,38
2017-01-03 15:35:17.600000-05:00,225.39,300.0,225.38,12,225.39,17
2017-01-03 15:35:17.625000-05:00,225.38,400.0,225.375,37,225.39,36
2017-01-03 15:35:17.693000-05:00,225.37,100.0,225.37,54,225.38,195
2017-01-03 15:35:17.831000-05:00,225.37,100.0,225.37,81,225.38,257
2017-01-03 15:35:18.051000-05:00,225.37,2400.0,225.37,15,225.38,186
2017-01-03 15:35:18.063000-05:00,225.36999999999998,1000.0,225.37,88,225.38,982
2017-01-03 15:35:18.371000-05:00,225.375,400.0,225.37,9,225.38,74
2017-01-03 15:35:18.591000-05:00,225.38,70.0,225.37,11,225.38,72
2017-01-03 15:35:19.133000-05:00,225.37,446.0,225.37,12,225.38,76
2017-01-03 15:35:19.142000-05:00,225.37,3504.0,225.37,24,225.38,228
2017-01-03 15:35:19.211000-05:00,225.37,100.0,225.36,1327,225.37,41
2017-01-03 15:35:19.771000-05:00,225.37,27.0,225.36,1002,225.37,37
2017-01-03 15:35:20.111000-05:00,225.37,87.0,225.36000000000004,1677,225.36999999999998,11
2017-01-03 15:35:21.157000-05:00,225.38,400.0,225.37000000000003,421,225.38214285714284,1022
2017-01-03 15:35:21.165000-05:00,225.38,100.0,225.37000000000003,406,225.38571428571427,181
2017-01-03 15:35:21.303000-05:00,225.385,10.0,225.38,7,225.39,11
2017-01-03 15:35:21.682000-05:00,225.38875,1101.0,225.38,77,225.39124999999999,102
2017-01-03 15:35:21.743000-05:00,225.39,100.0,225.38,43,225.39,8
2017-01-03 15:35:21.803000-05:00,225.39,100.0,225.38,20,225.39,6
2017-01-03 15:35:22.683000-05:00,225.39,500.0,225.3868181818182,343,225.4,1129
2017-01-03 15:35:23.243000-05:00,225.395,100.0,225.39,26,225.4,83
2017-01-03 15:35:23.683000-05:00,225.4,440.0,225.39,36,225.4,73
2017-01-03 15:35:26.053000-05:00,225.39,20.0,225.38,7,225.39,19
2017-01-03 15:35:27.063000-05:00,225.39000000000001,900.0,225.3842105263158,292,225.39736842105265,413
2017-01-03 15:35:27.353000-05:00,225.39,300.0,225.38,225,225.39181818181817,100
2017-01-03 15:35:29.113000-05:00,225.39,14.0,225.38,89,225.39666666666668,83
2017-01-03 15:35:29.142000-05:00,225.39,23.0,225.38,56,225.4,82
2017-01-03 15:35:29.183000-05:00,225.39,63.0,225.38875,83,225.4,321
2017-01-03 15:35:30.612000-05:00,225.39,400.0,225.39,34,225.4,222
2017-01-03 15:35:31.714000-05:00,225.39,4601.0,225.39,61,225.4,520
2017-01-03 15:35:31.716000-05:00,225.38,300.0,225.38375,100,225.39499999999998,891
2017-01-03 15:35:31.723000-05:00,225.38,239.0,225.3761111111111,166,225.39,620
2017-01-03 15:35:31.972000-05:00,225.38,100.0,225.3725,73,225.3875,437
2017-01-03 15:35:32.652000-05:00,225.38,10.0,225.37,14,225.38,152
2017-01-03 15:35:32.892000-05:00,225.37,701.0,225.36333333333334,45,225.38,255
2017-01-03 15:35:34.233000-05:00,225.36,1101.0,225.35064516129032,739,225.36322580645162,879
2017-01-03 15:35:34.262000-05:00,225.36,60.0,225.35,24,225.36,46
2017-01-03 15:35:34.997000-05:00,225.36,10.0,225.35,8,225.36,79
2017-01-03 15:35:35.466000-05:00,225.35,875.0,225.343,103,225.36000000000004,811
2017-01-03 15:35:35.597000-05:00,225.35,100.0,225.34,36,225.35,36
2017-01-03 15:35:36.137000-05:00,225.34,100.0,225.34,7,225.35,19
2017-01-03 15:35:36.177000-05:00,225.35,10.0,225.34,7,225.35,9
2017-01-03 15:35:36.537000-05:00,225.349375,1000.0,225.34,21,225.35333333333332,92
2017-01-03 15:35:36.546000-05:00,225.35,40.0,225.34,254,225.35916666666665,901
2017-01-03 15:35:37.732000-05:00,225.35,10.0,225.34,20,225.35,13
2017-01-03 15:35:37.756000-05:00,225.345,100.0,225.34,20,225.35,11
2017-01-03 15:35:37.902000-05:00,225.35,890.0,225.3425,103,225.36,712
2017-01-03 15:35:38.762000-05:00,225.36,400.0,225.35,77,225.36,23
2017-01-03 15:35:41.706000-05:00,225.36,10.0,225.35,23,225.36,1
2017-01-03 15:35:41.793000-05:00,225.36,100.0,225.35478260869564,503,225.36608695652174,509
2017-01-03 15:35:43.177000-05:00,225.36,100.0,225.35800000000003,191,225.36866666666668,630
2017-01-03 15:35:43.276000-05:00,225.36,400.0,225.35,58,225.37,98
2017-01-03 15:35:43.336000-05:00,225.37,50.0,225.35,29,225.37,47
2017-01-03 15:35:44.822000-05:00,225.36,200.0,225.35500000000002,152,225.36875,324
2017-01-03 15:35:45.463000-05:00,225.36,248.0,225.35666666666668,23,225.37,140
2017-01-03 15:35:46.108000-05:00,225.36,10.0,225.35,54,225.36,10
2017-01-03 15:35:46.997000-05:00,225.36,516.0,225.3553846153846,270,225.37,384
2017-01-03 15:35:49.389000-05:00,225.36,100.0,225.36,4,225.37,31
2017-01-03 15:35:50.788000-05:00,225.37,200.0,225.36000000000004,40,225.36999999999998,100
2017-01-03 15:35:51.318000-05:00,225.36999999999998,680.0,225.36,98,225.37,211
2017-01-03 15:35:51.788000-05:00,225.36,100.0,225.36,23,225.37,8
2017-01-03 15:35:53.250000-05:00,225.38000000000002,700.0,225.37,397,225.38749999999996,394
2017-01-03 15:35:53.254000-05:00,225.39,302.0,225.37962962962962,602,225.39148148148146,572
2017-01-03 15:35:57.262000-05:00,225.39,100.0,225.39,39,225.4,110
2017-01-03 15:35:57.271000-05:00,225.39,600.0,225.39,9,225.4,29
2017-01-03 15:35:57.552000-05:00,225.39,500.0,225.39,4,225.4,148
2017-01-03 15:35:57.683000-05:00,225.38,91.0,225.37720000000002,259,225.39,1537
2017-01-03 15:35:57.892000-05:00,225.38,9.0,225.38,3,225.39,37
2017-01-03 15:35:57.902000-05:00,225.38,300.0,225.37,14,225.39,37
2017-01-03 15:35:58.733000-05:00,225.375,75.0,225.37,12,225.38,156
2017-01-03 15:35:59.103000-05:00,225.37,500.0,225.37,267,225.38,219
2017-01-03 15:35:59.213000-05:00,225.37,100.0,225.37,177,225.38,142
2017-01-03 15:36:00.013000-05:00,225.37,100.0,225.37,87,225.38,71
2017-01-03 15:36:01.663000-05:00,225.37,100.0,225.37,86,225.38,69
2017-01-03 15:36:01.972000-05:00,225.36999999999998,9493.0,225.37,698,225.38,1166
2017-01-03 15:36:03.683000-05:00,225.36875,1600.0,225.35999999999999,128,225.37000000000003,19
2017-01-03 15:36:03.723000-05:00,225.37,400.0,225.36,376,225.37875,529
2017-01-03 15:36:03.743000-05:00,225.37,300.0,225.36,211,225.375,156
2017-01-03 15:36:03.773000-05:00,225.37,300.0,225.36,170,225.3775,228
2017-01-03 15:36:03.783000-05:00,225.37,300.0,225.36,236,225.38,300
2017-01-03 15:36:03.951000-05:00,225.37,200.0,225.3691666666667,76,225.38,946
2017-01-03 15:36:04.826000-05:00,225.3685714285714,1144.0,225.36,164,225.37,114
2017-01-03 15:36:04.932000-05:00,225.36,3080.0,225.35500000000002,769,225.365,367
2017-01-03 15:36:04.941000-05:00,225.36,23.0,225.35944444444445,125,225.37,538
2017-01-03 15:36:04.962000-05:00,225.36,502.0,225.36,37,225.37,360
2017-01-03 15:36:08.374000-05:00,225.36,1300.0,225.36,34,225.37,132
2017-01-03 15:36:09.042000-05:00,225.35,200.0,225.35,13,225.36000000000004,444
2017-01-03 15:36:09.851000-05:00,225.34,504.0,225.34,35,225.35,100
2017-01-03 15:36:12.133000-05:00,225.34909090909093,1319.0,225.34,668,225.35096774193548,443
2017-01-03 15:36:12.141000-05:00,225.35750000000002,2384.0,225.34592592592594,405,225.35740740740744,1685
2017-01-03 15:36:12.151000-05:00,225.35,1.0,225.35,58,225.35999999999999,511
2017-01-03 15:36:12.304000-05:00,225.35,1.0,225.35,44,225.36,11
2017-01-03 15:36:13.274000-05:00,225.35,100.0,225.34,34,225.36,91
2017-01-03 15:36:15.872000-05:00,225.35,22.0,225.35,22,225.36,158
2017-01-03 15:36:16.031000-05:00,225.35,578.0,225.34,31,225.36,52
2017-01-03 15:36:17.913000-05:00,225.35,820.0,225.34,27,225.35,23
2017-01-03 15:36:18.685000-05:00,225.35833333333335,444.0,225.35,99,225.36,93
2017-01-03 15:36:19.164000-05:00,225.36,1000.0,225.35,115,225.36,84
2017-01-03 15:36:19.244000-05:00,225.36,500.0,225.35,87,225.36,52
2017-01-03 15:36:26.266000-05:00,225.36,1600.0,225.35,245,225.36800000000002,84
2017-01-03 15:36:26.307000-05:00,225.36,12.0,225.36,150,225.37,113
2017-01-03 15:36:27.360000-05:00,225.36999999999998,700.0,225.3646666666667,162,225.38,1676
2017-01-03 15:36:27.826000-05:00,225.37,100.0,225.365,32,225.38,160
2017-01-03 15:36:30.287000-05:00,225.37,16.0,225.36,340,225.37363636363636,435
2017-01-03 15:36:32.757000-05:00,225.37,800.0,225.3647368421053,221,225.37578947368422,1206
2017-01-03 15:36:33.041000-05:00,225.37,300.0,225.36,46,225.37,45
2017-01-03 15:36:35.551000-05:00,225.37333333333333,4266.0,225.36333333333334,321,225.3738888888889,733
2017-01-03 15:36:35.560000-05:00,225.37999999999997,6900.0,225.37,278,225.38764705882352,1801
2017-01-03 15:36:35.572000-05:00,225.38,800.0,225.37,510,225.3835294117647,740
2017-01-03 15:36:35.587000-05:00,225.38,400.0,225.37375,107,225.38625,557
2017-01-03 15:36:35.598000-05:00,225.38,200.0,225.372,77,225.388,448
2017-01-03 15:36:35.668000-05:00,225.375,600.0,225.37153846153845,279,225.3853846153846,801
2017-01-03 15:36:35.671000-05:00,225.375,200.0,225.37,27,225.39,109
2017-01-03 15:36:35.778000-05:00,225.38,200.0,225.37,106,225.39,436
2017-01-03 15:36:36.688000-05:00,225.37,200.0,225.365,36,225.38,156
2017-01-03 15:36:36.748000-05:00,225.37,1.0,225.37,2,225.38,78
2017-01-03 15:36:37.631000-05:00,225.37,499.0,225.37,7,225.38,236
2017-01-03 15:36:38.671000-05:00,225.3725,254.0,225.36999999999998,10,225.38000000000002,415
2017-01-03 15:36:39.291000-05:00,225.37,200.0,225.37,8,225.38,350
2017-01-03 15:36:39.688000-05:00,225.3615384615385,3059.0,225.3596153846154,138,225.37,310
2017-01-03 15:36:39.748000-05:00,225.36700000000002,554.0,225.36,116,225.37,119
2017-01-03 15:36:40.912000-05:00,225.36,131.0,225.35,155,225.365,121
2017-01-03 15:36:42.149000-05:00,225.355,100.0,225.35,27,225.36,3
2017-01-03 15:36:43.450000-05:00,225.35,278.0,225.35,98,225.36,159
2017-01-03 15:36:43.451000-05:00,225.35,32.0,225.35,7,225.36,64
2017-01-03 15:36:43.464000-05:00,225.35,68.0,225.34727272727275,117,225.36,636
2017-01-03 15:36:43.465000-05:00,225.35,32.0,225.34,344,225.35583333333332,665
2017-01-03 15:36:44.501000-05:00,225.34,400.0,225.34,24,225.35,66
2017-01-03 15:36:45.345000-05:00,225.34,800.0,225.34,38,225.35,389
2017-01-03 15:36:45.780000-05:00,225.34,1200.0,225.34,36,225.35,384
2017-01-03 15:36:45.781000-05:00,225.34,1500.0,225.34,15,225.35,164
2017-01-03 15:36:45.921000-05:00,225.34,1601.0,225.32999999999998,387,225.34,160
2017-01-03 15:36:45.930000-05:00,225.33875,2000.0,225.33,151,225.34,18
2017-01-03 15:36:51.975000-05:00,225.34,626.0,225.33944444444444,110,225.34944444444443,645
2017-01-03 15:36:55.692000-05:00,225.34,1900.0,225.34,4,225.35,340
2017-01-03 15:36:55.693000-05:00,225.3314285714286,2080.0,225.33,159,225.34333333333333,354
2017-01-03 15:36:55.704000-05:00,225.32,1.0,225.32,81,225.34,316
2017-01-03 15:36:55.707000-05:00,225.32000000000002,200.0,225.32000000000002,21,225.34,186
2017-01-03 15:36:56.544000-05:00,225.31,702.0,225.3011111111111,177,225.31555555555553,288
2017-01-03 15:36:56.600000-05:00,225.30000000000004,357.0,225.3,8,225.31,369
2017-01-03 15:36:56.665000-05:00,225.30000000000004,243.0,225.3,1,225.31,100
2017-01-03 15:36:58.376000-05:00,225.29,200.0,225.29,11,225.3,170
2017-01-03 15:36:58.396000-05:00,225.29,180.0,225.29,4,225.3,86
2017-01-03 15:36:59.190000-05:00,225.29,220.0,225.28,1273,225.29,147
2017-01-03 15:36:59.201000-05:00,225.28,2527.0,225.28,815,225.29,725
2017-01-03 15:36:59.202000-05:00,225.28,300.0,225.28,316,225.29,1182
2017-01-03 15:36:59.240000-05:00,225.28,2600.0,225.28,15,225.29,204
2017-01-03 15:36:59.340000-05:00,225.28,520.0,225.27,231,225.28,132
2017-01-03 15:36:59.870000-05:00,225.27,1100.0,225.27,3,225.28,64
2017-01-03 15:36:59.879000-05:00,225.27,1400.0,225.27,6,225.28,130
2017-01-03 15:37:00.051000-05:00,225.275,1.0,225.27,8,225.28,64
2017-01-03 15:37:02.229000-05:00,225.27,800.0,225.27,6,225.28,158
2017-01-03 15:37:02.380000-05:00,225.27,11.0,225.27,5,225.28,78
2017-01-03 15:37:02.550000-05:00,225.27,300.0,225.27,12,225.28,363
2017-01-03 15:37:03.349000-05:00,225.27,300.0,225.27,2,225.28,89
2017-01-03 15:37:03.410000-05:00,225.27,600.0,225.27000000000004,10,225.28000000000003,459
2017-01-03 15:37:03.419000-05:00,225.27,1989.0,225.265,398,225.27500000000003,2205
2017-01-03 15:37:03.420000-05:00,225.27,2300.0,225.26,121,225.27,184
2017-01-03 15:37:03.429000-05:00,225.27,538.0,225.26625,141,225.27875,1115
2017-01-03 15:37:04.479000-05:00,225.27,66.0,225.27,86,225.28,435
2017-01-03 15:37:05.260000-05:00,225.27000000000004,1047.0,225.27000000000004,71,225.28000000000003,662
2017-01-03 15:37:05.659000-05:00,225.27,1179.0,225.27,28,225.28,268
2017-01-03 15:37:05.959000-05:00,225.27,20.0,225.27,7,225.28,65
2017-01-03 15:37:06.278000-05:00,225.27,100.0,225.27,22,225.28,199
2017-01-03 15:37:07.120000-05:00,225.27,4171.0,225.27,37,225.28,386
2017-01-03 15:37:07.130000-05:00,225.27,430.0,225.27,50,225.28,951
2017-01-03 15:37:08.049000-05:00,225.27,200.0,225.27,1,225.28,65
2017-01-03 15:37:09.059000-05:00,225.27,354.0,225.26857142857145,30,225.28,455
2017-01-03 15:37:09.809000-05:00,225.26,1170.0,225.26,18,225.27,270
2017-01-03 15:37:10.839000-05:00,225.26,20.0,225.26,18,225.27000000000004,181
2017-01-03 15:37:11.501000-05:00,225.26624999999999,601.0,225.26,314,225.27,352
2017-01-03 15:37:12.473000-05:00,225.269,1200.0,225.26,314,225.27100000000002,112
2017-01-03 15:37:12.474000-05:00,225.28,588.0,225.26708333333332,546,225.28,374
2017-01-03 15:37:12.670000-05:00,225.27791666666667,2700.0,225.26,44,225.28,37
2017-01-03 15:37:12.675000-05:00,225.28,600.0,225.27,2,225.28,19
2017-01-03 15:37:12.681000-05:00,225.28,700.0,225.27,7,225.28,38
2017-01-03 15:37:19.640000-05:00,225.28,200.0,225.27833333333334,67,225.29,138
2017-01-03 15:37:23.510000-05:00,225.28,301.0,225.28,164,225.29,453
2017-01-03 15:37:23.511000-05:00,225.28,1540.0,225.27333333333334,143,225.285,473
2017-01-03 15:37:24.259000-05:00,225.27,100.0,225.26,34,225.28,64
2017-01-03 15:37:24.471000-05:00,225.27,50.0,225.26,34,225.28,66
2017-01-03 15:37:24.691000-05:00,225.27,200.0,225.265,84,225.28,160
2017-01-03 15:37:26.439000-05:00,225.28,2800.0,225.27,30,225.28,103
2017-01-03 15:37:26.529000-05:00,225.28,300.0,225.2745,598,225.289,554
2017-01-03 15:37:34.142000-05:00,225.28,200.0,225.27166666666668,239,225.28416666666666,241
2017-01-03 15:37:37.358000-05:00,225.275,70.0,225.27,13,225.28,12
2017-01-03 15:37:39.379000-05:00,225.27550000000002,554.0,225.26833333333335,32,225.28,341
2017-01-03 15:37:39.389000-05:00,225.28,33.0,225.26666666666668,92,225.28,495
2017-01-03 15:37:40.264000-05:00,225.27,200.0,225.26333333333332,53,225.28,193
2017-01-03 15:37:41.759000-05:00,225.2775,1067.0,225.27,4,225.28,71
2017-01-03 15:37:41.763000-05:00,225.28,1933.0,225.27,49,225.28,216
2017-01-03 15:37:41.769000-05:00,225.28,900.0,225.27,185,225.28,190
2017-01-03 15:37:41.778000-05:00,225.28000000000003,528.0,225.27,69,225.28,12
2017-01-03 15:37:47.949000-05:00,225.28,1100.0,225.2733333333333,286,225.28666666666663,1008
2017-01-03 15:37:47.959000-05:00,225.28,400.0,225.27363636363637,121,225.29,776
2017-01-03 15:37:48.173000-05:00,225.28875,301.0,225.28,26,225.29,65
2017-01-03 15:37:48.189000-05:00,225.29,1800.0,225.28,137,225.29,7
2017-01-03 15:37:48.199000-05:00,225.29,100.0,225.284375,333,225.3,1041
2017-01-03 15:37:48.223000-05:00,225.295,100.0,225.29,9,225.3,66
2017-01-03 15:37:50.133000-05:00,225.29,1.0,225.29,7,225.30000000000004,216
2017-01-03 15:37:50.289000-05:00,225.29,399.0,225.28333333333333,41,225.30000000000004,216
2017-01-03 15:37:50.291000-05:00,225.28,1585.0,225.27000000000004,156,225.3,368
2017-01-03 15:37:50.300000-05:00,225.27,100.0,225.27200000000002,93,225.294,444
2017-01-03 15:37:50.311000-05:00,225.27,100.0,225.26,115,225.27,20
2017-01-03 15:37:53.679000-05:00,225.26,202.0,225.26,10,225.27,46
2017-01-03 15:37:53.689000-05:00,225.25666666666666,1636.0,225.25565217391303,195,225.26652173913044,746
2017-01-03 15:37:54.666000-05:00,225.26,100.0,225.258125,281,225.26875,301
2017-01-03 15:37:57.117000-05:00,225.26,959.0,225.26,4,225.27,20
2017-01-03 15:37:57.126000-05:00,225.26,71.0,225.26,113,225.27,242
2017-01-03 15:38:02.717000-05:00,225.265,100.0,225.26,11,225.27,71
2017-01-03 15:38:07.689000-05:00,225.26125,400.0,225.26,663,225.27,153
2017-01-03 15:38:07.690000-05:00,225.26,7755.0,225.26,176,225.27,69
2017-01-03 15:38:07.698000-05:00,225.26,229.0,225.2575,738,225.2675,716
2017-01-03 15:38:08.127000-05:00,225.25,346.0,225.24,25,225.25,14
2017-01-03 15:38:08.128000-05:00,225.25,600.0,225.24,70,225.25,70
2017-01-03 15:38:08.408000-05:00,225.24,200.0,225.23,26,225.25,40
2017-01-03 15:38:08.427000-05:00,225.235,100.0,225.23,91,225.24,43
2017-01-03 15:38:09.527000-05:00,225.23,100.0,225.23,184,225.24,32
2017-01-03 15:38:10-05:00,225.24666666666667,1400.0,225.23,90,225.25666666666666,310
2017-01-03 15:38:10.001000-05:00,225.25,2700.0,225.23,66,225.26,252
2017-01-03 15:38:10.014000-05:00,225.26,3220.0,225.23909090909092,192,225.25999999999996,834
2017-01-03 15:38:10.678000-05:00,225.26833333333332,3376.0,225.26,24,225.27000000000004,374
2017-01-03 15:38:10.680000-05:00,225.27,624.0,225.26,12,225.27,225
2017-01-03 15:38:11.190000-05:00,225.26,100.0,225.25,92,225.27,281
2017-01-03 15:38:16-05:00,225.26,1297.0,225.2553846153846,289,225.27,1191
2017-01-03 15:38:21.061000-05:00,225.26624999999999,668.0,225.26,182,225.27,620
2017-01-03 15:38:21.062000-05:00,225.27,6732.0,225.26,687,225.27214285714285,818
2017-01-03 15:38:21.081000-05:00,225.28,200.0,225.26,894,225.28,220
2017-01-03 15:38:21.082000-05:00,225.28,1300.0,225.26,129,225.28,26
2017-01-03 15:38:21.084000-05:00,225.28,800.0,225.26,562,225.28,95
2017-01-03 15:38:21.102000-05:00,225.29,445.0,225.2790909090909,736,225.29272727272726,62
2017-01-03 15:38:21.110000-05:00,225.3,694.0,225.2825,300,225.3,10
2017-01-03 15:38:21.140000-05:00,225.3,100.0,225.29,11,225.3,3
2017-01-03 15:38:21.142000-05:00,225.3,600.0,225.29,22,225.3,2
2017-01-03 15:38:21.150000-05:00,225.30000000000004,600.0,225.29,72,225.305,13
2017-01-03 15:38:21.151000-05:00,225.31,1100.0,225.29,30,225.31,12
2017-01-03 15:38:21.160000-05:00,225.31,600.0,225.3,94,225.31,41
2017-01-03 15:38:21.164000-05:00,225.3,307.0,225.26,325,225.31,30
2017-01-03 15:38:21.187000-05:00,225.3,100.0,225.29,122,225.30000000000004,6
2017-01-03 15:38:21.191000-05:00,225.30000000000004,1100.0,225.29399999999998,365,225.306,46
2017-01-03 15:38:21.212000-05:00,225.3,795.0,225.29928571428573,129,225.31,756
2017-01-03 15:38:21.388000-05:00,225.30499999999998,300.0,225.3,41,225.31,270
2017-01-03 15:38:21.397000-05:00,225.31,33.0,225.3,42,225.31,205
2017-01-03 15:38:21.678000-05:00,225.31,4100.0,225.30318181818183,400,225.31363636363633,347
2017-01-03 15:38:22.658000-05:00,225.3183333333333,1000.0,225.31,60,225.32,101
2017-01-03 15:38:23.254000-05:00,225.31958333333333,3900.0,225.31,181,225.32000000000002,144
2017-01-03 15:38:23.258000-05:00,225.31900000000002,700.0,225.31,161,225.32,83
2017-01-03 15:38:25.384000-05:00,225.32,100.0,225.31,117,225.32,31
2017-01-03 15:38:30.328000-05:00,225.31,322.0,225.30444444444444,148,225.31777777777776,256
2017-01-03 15:38:30.368000-05:00,225.3,100.0,225.29,27,225.31,42
2017-01-03 15:38:36.304000-05:00,225.315,100.0,225.31,16,225.32,98
2017-01-03 15:38:45.118000-05:00,225.31000000000003,700.0,225.31,16,225.32,56
2017-01-03 15:38:45.153000-05:00,225.30888888888887,1700.0,225.30000000000004,49,225.31499999999997,182
2017-01-03 15:38:48.503000-05:00,225.31,100.0,225.30000000000004,149,225.32000000000002,162
2017-01-03 15:38:50.607000-05:00,225.3,210.0,225.29500000000002,211,225.305,102
2017-01-03 15:38:51.627000-05:00,225.3,800.0,225.29,241,225.31,92
2017-01-03 15:38:52.774000-05:00,225.3,100.0,225.29000000000002,159,225.31,267
2017-01-03 15:38:56.057000-05:00,225.2975,200.0,225.29,504,225.30000000000004,15
2017-01-03 15:38:56.828000-05:00,225.31,300.0,225.3,158,225.3125,65
2017-01-03 15:39:03.524000-05:00,225.32,100.0,225.31,54,225.32,12
2017-01-03 15:39:06.466000-05:00,225.31,582.0,225.31,147,225.32,92
2017-01-03 15:39:07.014000-05:00,225.31,200.0,225.31,11,225.32,12
2017-01-03 15:39:08.419000-05:00,225.3075,586.0,225.3,132,225.32,268
2017-01-03 15:39:08.428000-05:00,225.3,186.0,225.3,121,225.31375,273
2017-01-03 15:39:08.439000-05:00,225.3,200.0,225.3,16,225.31,55
2017-01-03 15:39:08.509000-05:00,225.3,300.0,225.3,10,225.31,546
2017-01-03 15:39:08.618000-05:00,225.3,200.0,225.3,4,225.31,213
2017-01-03 15:39:08.658000-05:00,225.3,400.0,225.3,4,225.31,212
2017-01-03 15:39:08.676000-05:00,225.3,200.0,225.3,2,225.31,106
2017-01-03 15:39:08.918000-05:00,225.3,400.0,225.3,10,225.31,534
2017-01-03 15:39:10.156000-05:00,225.29,200.0,225.29,2,225.3,90
2017-01-03 15:39:11.617000-05:00,225.28,164.0,225.27,423,225.29,177
2017-01-03 15:39:11.727000-05:00,225.27,606.0,225.26,251,225.27000000000004,210
2017-01-03 15:39:12.233000-05:00,225.26,300.0,225.26,36,225.27000000000004,179
2017-01-03 15:39:12.316000-05:00,225.26,137.0,225.26,8,225.27,86
2017-01-03 15:39:13.024000-05:00,225.26,500.0,225.25,93,225.27,139
2017-01-03 15:39:13.026000-05:00,225.26,66.0,225.25,217,225.26,52
2017-01-03 15:39:13.266000-05:00,225.25,901.0,225.25,161,225.26,116
2017-01-03 15:39:14.286000-05:00,225.24,1.0,225.22999999999996,449,225.2425,315
2017-01-03 15:39:14.848000-05:00,225.252,658.0,225.24383333333336,1853,225.25683333333333,1016
2017-01-03 15:39:15.682000-05:00,225.25875,1394.0,225.25,32,225.26,30
2017-01-03 15:39:15.686000-05:00,225.26,800.0,225.25,169,225.26,44
2017-01-03 15:39:16.682000-05:00,225.24785714285716,647.0,225.24,14,225.25,75
2017-01-03 15:39:16.972000-05:00,225.24,15.0,225.23,15,225.24,11
2017-01-03 15:39:17.526000-05:00,225.24,585.0,225.23,170,225.24000000000004,148
2017-01-03 15:39:17.536000-05:00,225.24,700.0,225.2375,34,225.25,102
2017-01-03 15:39:20.092000-05:00,225.23,387.0,225.23,33,225.24,96
2017-01-03 15:39:20.321000-05:00,225.23,100.0,225.23,5,225.24,60
2017-01-03 15:39:20.327000-05:00,225.23,150.0,225.22055555555553,525,225.23277777777778,331
2017-01-03 15:39:20.911000-05:00,225.23,297.0,225.22,306,225.24,133
2017-01-03 15:39:21.046000-05:00,225.23,3.0,225.22833333333332,634,225.24,453
2017-01-03 15:39:23.941000-05:00,225.23,200.0,225.22,32,225.24,30
2017-01-03 15:39:26.343000-05:00,225.23,6.0,225.22,68,225.23,4
2017-01-03 15:39:26.765000-05:00,225.22,169.0,225.21583333333334,498,225.23,206
2017-01-03 15:39:26.883000-05:00,225.22,1.0,225.21,333,225.2225,68
2017-01-03 15:39:27.322000-05:00,225.21,100.0,225.21,31,225.22,56
2017-01-03 15:39:27.956000-05:00,225.218125,1100.0,225.21,158,225.22,57
2017-01-03 15:39:27.966000-05:00,225.22,700.0,225.21,270,225.22375,271
2017-01-03 15:39:29.972000-05:00,225.21,239.0,225.21,141,225.22,126
2017-01-03 15:39:30.791000-05:00,225.23,200.0,225.22,131,225.23,358
2017-01-03 15:39:30.792000-05:00,225.23,600.0,225.22,141,225.2325,125
2017-01-03 15:39:30.839000-05:00,225.23,100.0,225.23,8,225.24,52
2017-01-03 15:39:30.916000-05:00,225.23,100.0,225.22,231,225.24,312
2017-01-03 15:39:30.939000-05:00,225.23,200.0,225.22,38,225.24,55
2017-01-03 15:39:31.685000-05:00,225.23,600.0,225.22571428571428,115,225.23857142857145,318
2017-01-03 15:39:32.366000-05:00,225.23,223.0,225.22666666666666,176,225.23916666666665,560
2017-01-03 15:39:32.679000-05:00,225.22863636363635,2708.0,225.22,175,225.23,68
2017-01-03 15:39:33.459000-05:00,225.22,161.0,225.22,4,225.23,23
2017-01-03 15:39:35.189000-05:00,225.22,200.0,225.22,33,225.23,48
2017-01-03 15:39:44.411000-05:00,225.22,1145.0,225.22000000000003,132,225.23,1957
2017-01-03 15:39:44.575000-05:00,225.21999999999997,1700.0,225.20999999999998,711,225.2215789473684,909
